133792	45	5841213	5.841	237244	6	74206	0.3506	Bacillus cereus
133794	49	5926033	5.926	355056	4	61324	0.3511	Bacillus cereus
133800	38	5593233	5.593	348619	6	72906	0.3515	Bacillus cereus
133808	34	5333418	5.333	402005	4	112586	0.3542	Bacillus cereus
133815	4	5398511	5.399	5370032	1	5370032	0.3520	Bacillus cereus
133818	2	5678662	5.679	5418913	1	5418913	0.3515	Bacillus cereus
133865	2	6112892	6.113	5521782	1	5521782	0.3495	Bacillus cereus
133866	2	6097988	6.098	5506876	1	5506876	0.3494	Bacillus cereus
133867	3	5980834	5.981	5404176	1	5404176	0.3497	Bacillus cereus
133868	36	5453060	5.453	508547	4	90616	0.3504	Bacillus cereus
133869	54	6404077	6.404	285332	6	89145	0.3481	Bacillus cereus
133872	40	6031538	6.032	3706762	1	85167	0.3482	Bacillus cereus
133874	1	5430118	5.430	5430118	1	5430118	0.3532	Bacillus cereus
133877	4	5671798	5.672	5160326	1	5160326	0.3525	Bacillus cereus
133882	56	5207425	5.207	397081	5	88234	0.3536	Bacillus cereus
133883	84	5926588	5.927	464482	4	98061	0.3536	Bacillus cereus
133884	44	5904148	5.904	447217	3	79803	0.3537	Bacillus cereus
133903	60	5282477	5.282	288007	6	49364	0.3532	Bacillus cereus
133906	37	5620112	5.620	914476	3	71993	0.3491	Bacillus cereus
133911	16	5373808	5.374	580373	3	200203	0.3543	Bacillus cereus
133913	2	5341010	5.341	5243376	1	5243376	0.3542	Bacillus cereus
133914	2	5340399	5.340	5242668	1	5242668	0.3540	Bacillus cereus
133915	2	5324171	5.324	5229506	1	5229506	0.3539	Bacillus cereus
133924	2	5373294	5.373	5331694	1	5331694	0.3536	Bacillus cereus
133945	132	5727259	5.727	330210	5	55320	0.3510	Bacillus cereus
133946	29	5392392	5.392	500174	4	150211	0.3506	Bacillus cereus
133948	5	5786333	5.786	5231712	1	5231712	0.3533	Bacillus cereus
133949	1	4826587	4.827	4826587	1	4826587	0.3508	Bacillus cereus
133950	1	4997886	4.998	4997886	1	4997886	0.3524	Bacillus cereus
133954	44	5146259	5.146	211657	6	69929	0.3535	Bacillus cereus
133957	48	5200628	5.201	225588	6	71531	0.3535	Bacillus cereus
133969	44	5201688	5.202	225267	6	69929	0.3535	Bacillus cereus
133987	42	4963932	4.964	306070	5	78194	0.3544	Bacillus cereus
133988	39	5201175	5.201	256936	4	101429	0.3534	Bacillus cereus
133989	62	5201849	5.202	197688	6	56119	0.3535	Bacillus cereus
133993	59	5142041	5.142	142593	6	58277	0.3536	Bacillus cereus
134006	43	5310980	5.311	237391	6	96200	0.3507	Bacillus cereus
134007	49	5199476	5.199	439051	5	66813	0.3535	Bacillus cereus
134009	1	5369104	5.369	5369104	1	5369104	0.3529	Bacillus cereus
134010	2	5448353	5.448	5218997	1	5218997	0.3548	Bacillus cereus
134011	1	5358595	5.359	5358595	1	5358595	0.3527	Bacillus cereus
134012	3	5721108	5.721	5329684	1	5329684	0.3510	Bacillus cereus
134013	4	5600741	5.601	5498820	1	5498820	0.3530	Bacillus cereus
134014	3	5836971	5.837	5365433	1	5365433	0.3505	Bacillus cereus
134015	4	6047547	6.048	5312355	1	715614	0.3499	Bacillus cereus
134016	5	5308319	5.308	5279524	1	5279524	0.3546	Bacillus cereus
134022	1	5204644	5.205	5204644	1	5204644	0.3510	Bacillus cereus
134023	1	5186653	5.187	5186653	1	5186653	0.3522	Bacillus cereus
134053	60	5792959	5.793	325901	5	58314	0.3475	Bacillus cereus
134060	79	5801492	5.801	210442	6	48319	0.3520	Bacillus cereus
134063	77	5895134	5.895	266809	6	57914	0.3477	Bacillus cereus
134091	74	5627559	5.628	305590	6	67925	0.3495	Bacillus cereus
134098	77	5714746	5.715	312927	6	60756	0.3484	Bacillus cereus
134109	64	6227072	6.227	324297	6	71690	0.3455	Bacillus cereus
134115	86	5828541	5.829	282661	6	49718	0.3476	Bacillus cereus
134126	56	5743244	5.743	508013	5	68572	0.3492	Bacillus cereus
134127	77	6087535	6.088	331863	6	65185	0.3478	Bacillus cereus
134145	55	5177916	5.178	563493	4	65238	0.3521	Bacillus cereus
134148	90	5885824	5.886	286681	6	45602	0.3476	Bacillus cereus
134152	59	5376444	5.376	238786	6	92457	0.3496	Bacillus cereus
134155	116	5719021	5.719	332178	5	58340	0.3490	Bacillus cereus
134160	61	5183233	5.183	325203	6	48264	0.3521	Bacillus cereus
134163	57	5688348	5.688	340039	5	84260	0.3481	Bacillus cereus
134187	56	5185484	5.185	325404	5	61480	0.3527	Bacillus cereus
134189	76	5809111	5.809	259951	6	56685	0.3481	Bacillus cereus
134193	107	5883385	5.883	238229	6	38107	0.3471	Bacillus cereus
134204	152	6011774	6.012	271871	6	55673	0.3480	Bacillus cereus
134210	95	5628667	5.629	327910	5	48630	0.3494	Bacillus cereus
134218	156	6248801	6.249	240088	6	35435	0.3469	Bacillus cereus
134219	97	5777085	5.777	223014	6	43848	0.3476	Bacillus cereus
134220	75	5721126	5.721	381237	5	50279	0.3483	Bacillus cereus
134228	91	5935498	5.935	227988	6	40567	0.3481	Bacillus cereus
134236	63	5496792	5.497	257228	6	48682	0.3495	Bacillus cereus
134238	91	5709259	5.709	286439	6	48216	0.3492	Bacillus cereus
134249	81	5918891	5.919	328668	5	60313	0.3475	Bacillus cereus
134255	72	5843604	5.844	369490	4	45378	0.3472	Bacillus cereus
134259	72	5908378	5.908	271925	5	48792	0.3469	Bacillus cereus
134268	89	5889787	5.890	351470	6	58351	0.3469	Bacillus cereus
134272	89	5802422	5.802	419008	5	48165	0.3479	Bacillus cereus
134274	90	5769583	5.770	410416	6	58352	0.3482	Bacillus cereus
134279	92	5856091	5.856	304537	5	48231	0.3473	Bacillus cereus
134281	64	5540491	5.540	259595	5	85574	0.3494	Bacillus cereus
134283	70	5438059	5.438	271216	6	77486	0.3495	Bacillus cereus
134286	96	5863399	5.863	295077	6	58351	0.3480	Bacillus cereus
134292	94	5955484	5.955	242576	6	72225	0.3504	Bacillus cereus
134296	82	5739226	5.739	326895	5	88740	0.3489	Bacillus cereus
134302	93	5695936	5.696	238303	6	55623	0.3486	Bacillus cereus
134346	72	5539570	5.540	340840	5	62230	0.3492	Bacillus cereus
134351	67	5483347	5.483	271318	6	62818	0.3529	Bacillus cereus
134354	72	5980966	5.981	596347	4	58351	0.3466	Bacillus cereus
134371	86	5689097	5.689	250479	6	45644	0.3483	Bacillus cereus
134374	62	5438728	5.439	598777	4	81930	0.3502	Bacillus cereus
134382	93	5765750	5.766	199071	6	46604	0.3479	Bacillus cereus
134383	121	6087148	6.087	391303	6	32991	0.3477	Bacillus cereus
134389	65	5663783	5.664	467849	5	63140	0.3493	Bacillus cereus
134391	79	5754454	5.754	326568	4	67274	0.3487	Bacillus cereus
134395	68	5745342	5.745	236555	6	61134	0.3508	Bacillus cereus
134413	60	5705090	5.705	371479	5	71688	0.3481	Bacillus cereus
134434	109	5843742	5.844	224161	6	36484	0.3477	Bacillus cereus
134436	102	5676291	5.676	293754	6	55812	0.3488	Bacillus cereus
134438	52	5329446	5.329	420185	5	76496	0.3508	Bacillus cereus
134443	65	5354104	5.354	215500	6	56879	0.3501	Bacillus cereus
134453	74	5500769	5.501	561268	4	70175	0.3495	Bacillus cereus
134455	60	5449410	5.449	221861	6	71651	0.3496	Bacillus cereus
134459	83	5670553	5.671	278411	6	49623	0.3487	Bacillus cereus
134467	57	6767387	6.767	385351	6	103779	0.3434	Bacillus cereus
134476	56	5629254	5.629	421942	5	95940	0.3503	Bacillus cereus
134482	94	6084381	6.084	303923	6	45658	0.3478	Bacillus cereus
134486	55	5012122	5.012	222409	6	58274	0.3537	Bacillus cereus
134488	95	5996796	5.997	359652	5	68878	0.3468	Bacillus cereus
134496	89	5612052	5.612	298651	6	43153	0.3527	Bacillus cereus
134516	41	5226158	5.226	607493	4	102143	0.3528	Bacillus cereus
134522	54	5294703	5.295	436551	4	88667	0.3506	Bacillus cereus
134526	58	5206005	5.206	248879	6	63840	0.3536	Bacillus cereus
134530	56	5627186	5.627	330095	6	68678	0.3488	Bacillus cereus
134531	75	5604577	5.605	517083	5	58340	0.3490	Bacillus cereus
134536	63	5740159	5.740	253442	6	82962	0.3482	Bacillus cereus
134541	365	5983744	5.984	289253	6	60894	0.3486	Bacillus cereus
134546	56	5364251	5.364	325007	6	97627	0.3499	Bacillus cereus
134551	102	6104769	6.105	328194	6	43963	0.3467	Bacillus cereus
134557	689	5656421	5.656	329969	6	58621	0.3494	Bacillus cereus
134558	109	5775594	5.776	467974	5	74288	0.3470	Bacillus cereus
134562	121	5726560	5.727	248673	6	55821	0.3487	Bacillus cereus
134569	30	5459198	5.459	574687	4	103688	0.3493	Bacillus cereus
134571	255	5713243	5.713	316336	6	78930	0.3504	Bacillus cereus
134574	1743	6196264	6.196	316244	6	15064	0.3483	Bacillus cereus
134580	4	5947010	5.947	5561815	1	5561815	0.3536	Bacillus cereus
134581	24	5308102	5.308	1475281	2	209787	0.3531	Bacillus cereus
134582	16	5408131	5.408	573109	4	153101	0.3497	Bacillus cereus
134583	41	5445481	5.445	479722	5	56323	0.3520	Bacillus cereus
134585	1	4871269	4.871	4871269	1	4871269	0.3520	Bacillus cereus
134586	1	4880708	4.881	4880708	1	4880708	0.3519	Bacillus cereus
134587	1	4109628	4.110	4109628	1	4109628	0.4406	Bacillus cereus
134588	39	5450504	5.451	621873	4	96376	0.3507	Bacillus cereus
134589	37	5461739	5.462	623768	4	118110	0.3510	Bacillus cereus
134591	2	5431893	5.432	5417196	1	5417196	0.3526	Bacillus cereus
134592	1	5361178	5.361	5361178	1	5361178	0.3528	Bacillus cereus
134594	46	5229383	5.229	2913153	1	208506	0.3542	Bacillus cereus
134595	131	5280813	5.281	3682392	1	103085	0.3559	Bacillus cereus
134596	2	5347914	5.348	5333055	1	5333055	0.3517	Bacillus cereus
134604	19	5102772	5.103	3174339	1	199719	0.3533	Bacillus cereus
134606	2	6029077	6.029	5482892	1	5482892	0.3499	Bacillus cereus
134608	1	5466652	5.467	5466652	1	5466652	0.3522	Bacillus cereus
134609	3	5744144	5.744	5230609	1	5230609	0.3502	Bacillus cereus
134610	27	5468723	5.469	866353	3	155396	0.3510	Bacillus cereus
134614	41	5170443	5.170	249433	6	99174	0.3527	Bacillus cereus
134616	28	5656538	5.657	693729	3	127719	0.3521	Bacillus cereus
134619	1	5330209	5.330	5330209	1	5330209	0.3530	Bacillus cereus
134620	1	5247580	5.248	5247580	1	5247580	0.3540	Bacillus cereus
134636	1	5340498	5.340	5340498	1	5340498	0.3531	Bacillus cereus
134637	2	5431377	5.431	5416249	1	5416249	0.3529	Bacillus cereus
134638	52	5768955	5.769	307045	6	69159	0.3494	Bacillus cereus
134642	73	5689021	5.689	233470	6	83142	0.3492	Bacillus cereus
134643	42	5604011	5.604	489606	4	167822	0.3491	Bacillus cereus
134645	4	5933053	5.933	5271204	1	512032	0.3502	Bacillus cereus
134647	20	5757423	5.757	909927	2	205070	0.3499	Bacillus cereus
134648	33	5874867	5.875	837576	3	121398	0.3490	Bacillus cereus
134649	74	5606056	5.606	411234	5	37756	0.3492	Bacillus cereus
134651	34	5741739	5.742	721013	3	80471	0.3531	Bacillus cereus
134652	39	5424651	5.425	953973	2	107922	0.3524	Bacillus cereus
134653	40	5221503	5.222	1132530	2	63875	0.3532	Bacillus cereus
134656	59	5449703	5.450	250003	5	46422	0.3526	Bacillus cereus
134657	45	6006075	6.006	241460	6	77708	0.3507	Bacillus cereus
134658	39	5765238	5.765	543363	4	98152	0.3502	Bacillus cereus
134659	54	5796785	5.797	322207	6	59942	0.3501	Bacillus cereus
134660	18	5259213	5.259	1355071	2	208059	0.3532	Bacillus cereus
134661	77	5670373	5.670	343913	6	52757	0.3506	Bacillus cereus
134664	63	5357971	5.358	259676	5	74914	0.3527	Bacillus cereus
134672	67	5346054	5.346	510117	4	80429	0.3519	Bacillus cereus
134677	15	5415694	5.416	788995	3	288976	0.3528	Bacillus cereus
134678	3	6010496	6.010	5414974	1	5414974	0.3500	Bacillus cereus
134685	1	5175203	5.175	5175203	1	5175203	0.3556	Bacillus circulans
134686	1	5274417	5.274	5274417	1	5274417	0.3567	Bacillus circulans
134687	28	9629443	9.629	2351916	2	146053	0.3983	Bacillus circulans
134688	1	3552226	3.552	3552226	1	3552226	0.4649	Bacillus coagulans
134689	1	3073079	3.073	3073079	1	3073079	0.4729	Bacillus coagulans
134698	1	3366995	3.367	3366995	1	3366995	0.4690	Bacillus coagulans
134699	1	3624641	3.625	3624641	1	3624641	0.4628	Bacillus coagulans
134701	1	3694837	3.695	3694837	1	3694837	0.4623	Bacillus coagulans
134708	1	3599077	3.599	3599077	1	3599077	0.4619	Bacillus coagulans
134710	1	3635902	3.636	3635902	1	3635902	0.4628	Bacillus coagulans
134711	1	3602752	3.603	3602752	1	3602752	0.4634	Bacillus coagulans
134712	1	3642571	3.643	3642571	1	3642571	0.4618	Bacillus coagulans
134713	18	3646473	3.646	3597744	1	3597744	0.4612	Bacillus coagulans
134716	1	3664215	3.664	3664215	1	3664215	0.4624	Bacillus coagulans
134717	460	2059474	2.059	32759	1	5546	0.4692	Bacillus coagulans
134718	1	3628651	3.629	3628651	1	3628651	0.4624	Bacillus coagulans
134724	3	4803910	4.804	4759058	1	4759058	0.4172	Bacillus firmus
134730	1	4222645	4.223	4222645	1	4222645	0.4619	Bacillus licheniformis
134731	1	4222597	4.223	4222597	1	4222597	0.4619	Bacillus licheniformis
134732	1	4286821	4.287	4286821	1	4286821	0.4610	Bacillus licheniformis
134733	46	4161258	4.161	210776	6	64062	0.4614	Bacillus licheniformis
134734	31	4317010	4.317	508509	4	120062	0.4585	Bacillus licheniformis
134735	152	4514887	4.515	221212	6	37962	0.4558	Bacillus licheniformis
134736	50	4396552	4.397	217730	6	73289	0.4574	Bacillus licheniformis
134737	30	4112350	4.112	661289	2	90129	0.4626	Bacillus licheniformis
134738	49	4240430	4.240	317026	4	58176	0.4611	Bacillus licheniformis
134739	40	4194413	4.194	490798	3	70303	0.4623	Bacillus licheniformis
134740	4	4173713	4.174	2846116	1	443983	0.4626	Bacillus licheniformis
134741	24	4392282	4.392	507764	3	190339	0.4564	Bacillus licheniformis
134744	53	4138656	4.139	654545	3	82074	0.4612	Bacillus licheniformis
134745	82	4521337	4.521	253918	6	45151	0.4541	Bacillus licheniformis
134746	36	4296935	4.297	681005	2	209935	0.4609	Bacillus licheniformis
134747	33	4288014	4.288	494353	4	81740	0.4579	Bacillus licheniformis
134748	35	4094914	4.095	303245	5	69855	0.4618	Bacillus licheniformis
134749	1	4252398	4.252	4252398	1	4252398	0.4592	Bacillus licheniformis
134750	24	4154962	4.155	490745	4	140999	0.4626	Bacillus licheniformis
134751	17	4129555	4.130	1051294	2	195500	0.4623	Bacillus licheniformis
134752	1	4422181	4.422	4422181	1	4422181	0.4599	Bacillus licheniformis
134758	81	4763591	4.764	521225	4	118516	0.4501	Bacillus licheniformis
134759	60	4536032	4.536	747706	2	142319	0.4558	Bacillus licheniformis
134760	46	4517330	4.517	706022	3	289572	0.4533	Bacillus licheniformis
134761	33	4167083	4.167	295756	5	85099	0.4619	Bacillus licheniformis
134762	10	4275585	4.276	4246687	1	4246687	0.4589	Bacillus licheniformis
134764	18	4206468	4.206	612954	3	116700	0.4621	Bacillus licheniformis
134765	32	4336988	4.337	324758	5	58893	0.4577	Bacillus licheniformis
134766	26	4299489	4.299	409007	4	115676	0.4584	Bacillus licheniformis
134767	52	4127000	4.127	300361	6	126874	0.4407	Bacillus licheniformis
134768	1	4300706	4.301	4300706	1	4300706	0.4593	Bacillus licheniformis
134769	2	4342466	4.342	4136986	1	4136986	0.4580	Bacillus licheniformis
134770	1	4475542	4.476	4475542	1	4475542	0.4569	Bacillus licheniformis
134771	1	4405338	4.405	4405338	1	4405338	0.4596	Bacillus licheniformis
134772	3	4824459	4.824	4544416	1	4544416	0.4558	Bacillus licheniformis
134773	3	4438492	4.438	4326347	1	4326347	0.4595	Bacillus licheniformis
134774	1	4287720	4.288	4287720	1	4287720	0.4620	Bacillus licheniformis
134776	69	4132098	4.132	172952	6	56763	0.4613	Bacillus licheniformis
134789	1	4260287	4.260	4260287	1	4260287	0.4613	Bacillus licheniformis
134790	27	4160522	4.161	404327	5	69764	0.4612	Bacillus licheniformis
134792	1	4223986	4.224	4223986	1	4223986	0.4608	Bacillus licheniformis
134793	1	4332232	4.332	4332232	1	4332232	0.4586	Bacillus licheniformis
134794	12	4388335	4.388	2369523	1	253463	0.4576	Bacillus licheniformis
134795	1	4208157	4.208	4208157	1	4208157	0.4624	Bacillus licheniformis
134796	41	4208007	4.208	415042	4	107981	0.4612	Bacillus licheniformis
134797	1	4405373	4.405	4405373	1	4405373	0.4596	Bacillus licheniformis
134798	18	4566820	4.567	525875	3	128718	0.4532	Bacillus licheniformis
134799	24	4265203	4.265	662416	3	128799	0.4587	Bacillus licheniformis
134800	3	4440709	4.441	4367367	1	4367367	0.4572	Bacillus licheniformis
134801	2	4490546	4.491	4440765	1	4440765	0.4563	Bacillus licheniformis
134802	310	4321186	4.321	216596	6	58206	0.4600	Bacillus licheniformis
134803	1	4193958	4.194	4193958	1	4193958	0.4624	Bacillus licheniformis
134804	4	4350200	4.350	2627529	1	590856	0.4590	Bacillus licheniformis
134805	3	4471280	4.471	4231149	1	4231149	0.4571	Bacillus licheniformis
134806	2	4516868	4.517	4420863	1	4420863	0.4558	Bacillus licheniformis
134807	1	4419047	4.419	4419047	1	4419047	0.4597	Bacillus licheniformis
134808	1	4298206	4.298	4298206	1	4298206	0.4615	Bacillus licheniformis
134809	17	4115730	4.116	1002259	2	102495	0.4619	Bacillus licheniformis
134810	1	4230480	4.230	4230480	1	4230480	0.4620	Bacillus licheniformis
134811	1	4239205	4.239	4239205	1	4239205	0.4622	Bacillus licheniformis
134812	1	4280457	4.280	4280457	1	4280457	0.4592	Bacillus licheniformis
134813	1	4341076	4.341	4341076	1	4341076	0.4585	Bacillus licheniformis
134814	23	4084064	4.084	402560	4	84113	0.4617	Bacillus licheniformis
134815	25	4253681	4.254	823354	3	139778	0.4583	Bacillus licheniformis
134817	28	4296091	4.296	400154	4	108020	0.4612	Bacillus licheniformis
134818	1	4430306	4.430	4430306	1	4430306	0.4578	Bacillus licheniformis
134819	1	4226784	4.227	4226784	1	4226784	0.4621	Bacillus licheniformis
134820	1	5097447	5.097	5097447	1	5097447	0.3813	Bacillus megaterium
134821	8	5523192	5.523	5097129	1	5097129	0.3793	Bacillus megaterium
134822	4	5075293	5.075	4983975	1	4983975	0.3819	Bacillus megaterium
134823	11	5883957	5.884	5193616	1	132087	0.3778	Bacillus megaterium
134825	47	5460379	5.460	736183	3	49353	0.3770	Bacillus megaterium
134826	5	5620959	5.621	5244411	1	5244411	0.3770	Bacillus megaterium
134828	7	5746640	5.747	5343114	1	5343114	0.3783	Bacillus megaterium
134829	49	5543117	5.543	726128	4	52042	0.3766	Bacillus megaterium
134831	2	5229799	5.230	5153539	1	5153539	0.3823	Bacillus megaterium
134834	50	5513953	5.514	372666	6	59066	0.3776	Bacillus megaterium
134835	92	6263758	6.264	1225986	2	42555	0.3727	Bacillus megaterium
134836	12	5051644	5.052	3794667	1	162665	0.3809	Bacillus megaterium
134837	87	5974410	5.974	567181	4	34243	0.3745	Bacillus megaterium
134838	8	5610875	5.611	5066463	1	5066463	0.3787	Bacillus megaterium
134841	151	6082026	6.082	280525	6	29731	0.3747	Bacillus megaterium
134842	138	6018513	6.019	554713	3	26489	0.3736	Bacillus megaterium
134843	47	5439139	5.439	991514	2	58444	0.3773	Bacillus megaterium
134844	51	5321764	5.322	697961	3	73885	0.3799	Bacillus megaterium
134845	161	6092226	6.092	523354	4	28459	0.3747	Bacillus megaterium
134846	136	5990546	5.991	808078	3	27549	0.3737	Bacillus megaterium
134847	121	5898346	5.898	821373	3	21214	0.3747	Bacillus megaterium
134848	64	5315331	5.315	936907	3	58918	0.3782	Bacillus megaterium
134849	127	5973872	5.974	656399	4	31593	0.3752	Bacillus megaterium
134850	76	5752868	5.753	489851	4	47536	0.3754	Bacillus megaterium
134851	58	5824724	5.825	824353	3	58913	0.3753	Bacillus megaterium
134852	55	5891653	5.892	1251041	2	71725	0.3750	Bacillus megaterium
134853	36	5130959	5.131	465782	4	107576	0.3808	Bacillus megaterium
134854	102	5873408	5.873	1156880	3	49277	0.3752	Bacillus megaterium
134855	43	5430055	5.430	761505	3	58911	0.3782	Bacillus megaterium
134856	75	5933109	5.933	1298180	2	49276	0.3753	Bacillus megaterium
134857	118	5630529	5.631	398595	4	34004	0.3769	Bacillus megaterium
134858	54	5736173	5.736	964030	2	52064	0.3756	Bacillus megaterium
134859	82	5757646	5.758	781815	3	58913	0.3764	Bacillus megaterium
134860	60	5426973	5.427	1048892	3	87196	0.3782	Bacillus megaterium
134861	166	6050940	6.051	778250	4	23770	0.3747	Bacillus megaterium
134862	76	5858387	5.858	694248	3	49314	0.3755	Bacillus megaterium
134863	104	6003007	6.003	370232	6	49276	0.3750	Bacillus megaterium
134864	41	5688351	5.688	2851871	1	62771	0.3763	Bacillus megaterium
134865	95	5940000	5.940	613582	4	50717	0.3746	Bacillus megaterium
134867	136	6022330	6.022	370058	5	31043	0.3739	Bacillus megaterium
134868	55	5550488	5.550	680371	4	82400	0.3783	Bacillus megaterium
134869	53	5815091	5.815	1169982	3	58942	0.3751	Bacillus megaterium
134870	98	5915645	5.916	427410	4	49437	0.3749	Bacillus megaterium
134871	74	6060134	6.060	1087489	2	49994	0.3738	Bacillus megaterium
134872	92	5784293	5.784	365671	5	49332	0.3752	Bacillus megaterium
134874	86	5325730	5.326	378479	5	59569	0.3781	Bacillus megaterium
134876	58	5851041	5.851	860159	2	52381	0.3753	Bacillus megaterium
134877	60	5854016	5.854	913941	2	49277	0.3752	Bacillus megaterium
134878	60	5429875	5.430	487753	4	57862	0.3775	Bacillus megaterium
134879	80	5968560	5.969	1122813	3	45034	0.3746	Bacillus megaterium
134880	54	5846869	5.847	1127646	3	58905	0.3755	Bacillus megaterium
134881	78	5502575	5.503	267763	6	51347	0.3776	Bacillus megaterium
134882	76	7057766	7.058	1207290	3	60157	0.3708	Bacillus megaterium
134883	88	5888189	5.888	813251	3	44530	0.3751	Bacillus megaterium
134884	81	6114345	6.114	1104311	3	49294	0.3753	Bacillus megaterium
134885	42	5643538	5.644	947765	3	59653	0.3767	Bacillus megaterium
134886	112	6099229	6.099	583306	3	35742	0.3739	Bacillus megaterium
134887	100	6002747	6.003	1222826	2	58912	0.3760	Bacillus megaterium
134888	72	5818223	5.818	884267	3	50853	0.3756	Bacillus megaterium
134889	67	6017010	6.017	1216566	2	53826	0.3742	Bacillus megaterium
134891	109	6060373	6.060	1174306	3	42748	0.3739	Bacillus megaterium
134892	66	5784810	5.785	1212350	2	58913	0.3754	Bacillus megaterium
134893	96	6067869	6.068	406733	4	41854	0.3736	Bacillus megaterium
134894	68	5973353	5.973	995435	2	58907	0.3750	Bacillus megaterium
134895	106	5926154	5.926	795926	3	51402	0.3751	Bacillus megaterium
134896	91	5955022	5.955	366573	5	46895	0.3748	Bacillus megaterium
134897	66	5872152	5.872	821451	3	55880	0.3756	Bacillus megaterium
134898	39	5190353	5.190	775206	3	146920	0.3799	Bacillus megaterium
134899	129	5932001	5.932	429670	4	29609	0.3749	Bacillus megaterium
134900	16	5254734	5.255	1214476	2	158605	0.3792	Bacillus megaterium
134901	2	5121099	5.121	5002401	1	5002401	0.3809	Bacillus megaterium
134903	6	5441520	5.442	5129603	1	5129603	0.3800	Bacillus megaterium
134904	36	5475756	5.476	368155	6	95852	0.3826	Bacillus megaterium
134905	16	5071852	5.072	1451156	2	143335	0.3812	Bacillus megaterium
134906	32	5081950	5.082	386543	5	65078	0.3811	Bacillus megaterium
134907	28	5084955	5.085	368710	5	127693	0.3813	Bacillus megaterium
134910	6	5509191	5.509	5449951	1	5449951	0.3797	Bacillus megaterium
134911	114	5920616	5.921	282107	6	28225	0.3742	Bacillus megaterium
134912	8	4106476	4.106	1137725	2	692342	0.3797	Bacillus megaterium
134913	13	4937440	4.937	1927229	2	157930	0.3816	Bacillus megaterium
134914	247	5572365	5.572	571610	4	49821	0.3798	Bacillus megaterium
134916	47	5501316	5.501	869121	3	141234	0.3787	Bacillus megaterium
134917	8	5497494	5.497	5057275	1	5057275	0.3789	Bacillus megaterium
134918	7	5746548	5.747	5343009	1	5343009	0.3783	Bacillus megaterium
134919	6	5712573	5.713	5154879	1	5154879	0.3786	Bacillus megaterium
134920	29	5319455	5.319	1146847	2	134526	0.3772	Bacillus megaterium
134921	36	5323602	5.324	3404751	1	122972	0.3772	Bacillus megaterium
134922	16	5388835	5.389	1884345	2	139590	0.3779	Bacillus megaterium
134923	81	5886428	5.886	838418	3	37404	0.3734	Bacillus megaterium
134924	4	5364371	5.364	5116160	1	5116160	0.3805	Bacillus megaterium
134925	8	5782255	5.782	4542023	1	797718	0.3780	Bacillus megaterium
134926	1	5561906	5.562	5561906	1	5561906	0.3508	Bacillus mycoides
134927	5	5872743	5.873	5262775	1	417054	0.3548	Bacillus mycoides
134928	1	5674808	5.675	5674808	1	5674808	0.3507	Bacillus mycoides
134929	1	5799451	5.799	5799451	1	5799451	0.3496	Bacillus mycoides
134930	17	6312471	6.312	4586053	1	193171	0.3403	Bacillus mycoides
134931	11	6108519	6.109	5172041	1	500453	0.3469	Bacillus mycoides
134932	5	5603560	5.604	5300377	1	5300377	0.3508	Bacillus mycoides
134933	7	5628380	5.628	5322670	1	5322670	0.3484	Bacillus mycoides
134934	8	5661976	5.662	5320798	1	5320798	0.3502	Bacillus mycoides
134935	11	6008443	6.008	4575687	1	407036	0.3475	Bacillus mycoides
134937	112	5673545	5.674	305035	6	40496	0.3523	Bacillus mycoides
134939	12	5875917	5.876	5068716	1	317463	0.3532	Bacillus mycoides
134940	1	5608349	5.608	5608349	1	5608349	0.3524	Bacillus mycoides
134941	4	5637053	5.637	5255868	1	5255868	0.3538	Bacillus mycoides
134944	54	6096796	6.097	270494	6	53150	0.3529	Bacillus mycoides
134949	79	5581833	5.582	314995	5	46820	0.3523	Bacillus mycoides
134956	118	5631989	5.632	209669	6	21983	0.3522	Bacillus mycoides
134962	90	5763336	5.763	271938	6	56898	0.3511	Bacillus mycoides
134969	9	6558090	6.558	5597907	1	460379	0.3525	Bacillus mycoides
134971	73	5747467	5.747	366112	5	48548	0.3509	Bacillus mycoides
134972	73	5743511	5.744	410112	5	51768	0.3515	Bacillus mycoides
134974	83	5920427	5.920	251488	5	36320	0.3511	Bacillus mycoides
134975	66	5673703	5.674	638965	3	43999	0.3532	Bacillus mycoides
134980	83	5633378	5.633	290872	5	65997	0.3528	Bacillus mycoides
134985	66	5331682	5.332	409130	4	63003	0.3546	Bacillus mycoides
134986	48	5472616	5.473	251250	6	73834	0.3531	Bacillus mycoides
134988	2	5789722	5.790	5306036	1	5306036	0.3541	Bacillus mycoides
134991	36	5788931	5.789	577078	3	90950	0.3514	Bacillus mycoides
134993	56	5281413	5.281	2770061	1	53384	0.3530	Bacillus mycoides
134994	60	5620480	5.620	281973	6	58837	0.3515	Bacillus mycoides
134995	33	4938173	4.938	564038	3	95993	0.3553	Bacillus mycoides
135040	1	3704641	3.705	3704641	1	3704641	0.4129	Bacillus pumilus
135041	16	3833998	3.834	486567	3	114009	0.4167	Bacillus pumilus
135043	1	3763493	3.763	3763493	1	3763493	0.4137	Bacillus pumilus
135044	9	3577758	3.578	1837584	1	298709	0.4186	Bacillus pumilus
135045	8	3572739	3.573	1837973	1	298868	0.4186	Bacillus pumilus
135048	16	3643624	3.644	933223	2	190384	0.4160	Bacillus pumilus
135049	108	3758903	3.759	173039	6	32623	0.4124	Bacillus pumilus
